account_id,avg_txn_amount,total_spend,txn_count,std_txn_amount,max_txn_amount,min_txn_amount,median_txn_amount,active_days,txn_per_day,ratio_credit_card,ratio_debit_card,ratio_cash_deposit,ratio_direct_debit,ratio_bank_transfer,ratio_groceries,ratio_dining,ratio_online_shopping,ratio_entertainment,ratio_bars_nightlife,ratio_atm_withdrawal,ratio_gym_sports,ratio_clothing,ratio_travel,ratio_public_transit,ratio_fuel,ratio_transfer_out,ratio_utilities,ratio_pharmacy,ratio_savings_transfer,ratio_healthcare,ratio_gambling,ratio_electronics,ratio_education,ratio_refund,ratio_fees_penalties,ratio_salary_credit,ratio_insurance,ratio_rent,total_gambling,total_fees_penalties,total_bars_nightlife,total_atm_withdrawal,total_salary_credit,total_savings_transfer,total_utilities,total_rent,total_online_shopping,total_travel,total_transfer_out,high_risk_ratio,stability_ratio,essential_ratio,late_night_ratio,weekend_spend_ratio,has_salary,cash_ratio,credit_defaults
ACC000000005748,242.50629441624363,47773.74,197,479.33402850478615,4189.59,5.99,113.04,79,2.4936708860759493,0.0,0.0,0.0,0.0,0.0,0.08121827411167512,0.1065989847715736,0.0,0.05583756345177665,0.0,0.0,0.0,0.03553299492385787,0.07614213197969544,0.0,0.04568527918781726,0.0,0.04568527918781726,0.030456852791878174,0.0,0.02030456852791878,0.02030456852791878,0.025380710659898477,0.015228426395939087,0.02030456852791878,0.0,0.0,0.025380710659898477,0.0,815.19,0.0,0.0,0.0,0.0,0.0,997.04,0.0,0.0,7623.29,0.0,0.02030456852791878,0.07106598984771573,0.17766497461928935,0.07614213197969544,0.19490058764501164,0,0.0,0
ACC000000005775,176.99360248447206,28495.97,161,311.04169520651243,2877.48,4.75,101.31,77,2.090909090909091,0.0,0.0,0.0,0.0,0.0,0.11801242236024845,0.09316770186335403,0.0,0.055900621118012424,0.0,0.0,0.0,0.018633540372670808,0.031055900621118012,0.0,0.07453416149068323,0.0,0.06832298136645963,0.037267080745341616,0.0,0.018633540372670808,0.043478260869565216,0.018633540372670808,0.037267080745341616,0.006211180124223602,0.0,0.0,0.0,0.006211180124223602,1222.02,0.0,0.0,0.0,0.0,0.0,1089.22,697.4,0.0,2041.77,0.0,0.043478260869565216,0.07453416149068323,0.24844720496894412,0.043478260869565216,0.33012562829059683,0,0.0,1
ACC000000005785,250.4904255319149,35319.15,141,521.8211354243251,3628.94,5.59,114.81,74,1.9054054054054055,0.0,0.0,0.0,0.0,0.0,0.11347517730496454,0.0851063829787234,0.0,0.06382978723404255,0.0,0.0,0.0,0.04964539007092199,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0425531914893617,0.028368794326241134,0.0,0.0425531914893617,0.014184397163120567,0.028368794326241134,0.03546099290780142,0.0070921985815602835,0.0,0.0,0.028368794326241134,0.0070921985815602835,359.62,0.0,0.0,0.0,0.0,0.0,839.24,581.78,0.0,2845.26,0.0,0.014184397163120567,0.07801418439716311,0.22695035460992907,0.05673758865248227,0.2732418532156068,0,0.0,0
ACC000000005798,238.79549815498154,64713.58,271,496.7020875949082,4054.94,5.97,110.85,82,3.3048780487804876,0.0,0.0,0.0,0.0,0.0,0.12915129151291513,0.05904059040590406,0.0,0.05904059040590406,0.0,0.0,0.0,0.03690036900369004,0.04059040590405904,0.0,0.04797047970479705,0.0,0.055350553505535055,0.033210332103321034,0.0,0.02214022140221402,0.025830258302583026,0.014760147601476014,0.02214022140221402,0.04059040590405904,0.0,0.0,0.025830258302583026,0.007380073800738007,1261.31,0.0,0.0,0.0,0.0,0.0,1830.37,1593.29,0.0,5621.01,0.0,0.025830258302583026,0.08856088560885608,0.23247232472324725,0.14022140221402213,0.4101306093713251,0,0.0,0
ACC000000005819,211.75500000000002,49127.16,232,378.1409291457856,3062.56,5.62,120.0,84,2.761904761904762,0.0,0.0,0.0,0.0,0.0,0.12931034482758622,0.07758620689655173,0.0,0.0603448275862069,0.0,0.0,0.0,0.05172413793103448,0.0603448275862069,0.0,0.05172413793103448,0.0,0.05603448275862069,0.017241379310344827,0.0,0.008620689655172414,0.03017241379310345,0.034482758620689655,0.017241379310344827,0.004310344827586207,0.0,0.0,0.02586206896551724,0.0,1030.85,0.0,0.0,0.0,0.0,0.0,1414.13,0.0,0.0,6536.37,0.0,0.03017241379310345,0.08189655172413793,0.20689655172413793,0.07327586206896551,0.24950251551280395,0,0.0,0
ACC000000005832,219.30367741935484,33992.07,155,474.7125391798393,3606.35,8.13,103.66,73,2.1232876712328768,0.0,0.0,0.0,0.0,0.0,0.11612903225806452,0.0967741935483871,0.0,0.04516129032258064,0.0,0.0,0.0,0.07096774193548387,0.025806451612903226,0.0,0.04516129032258064,0.0,0.06451612903225806,0.025806451612903226,0.0,0.01935483870967742,0.03870967741935484,0.012903225806451613,0.01935483870967742,0.0064516129032258064,0.0,0.0,0.025806451612903226,0.0,945.6599999999999,0.0,0.0,0.0,0.0,0.0,811.8199999999999,0.0,0.0,2373.17,0.0,0.03870967741935484,0.09032258064516129,0.2064516129032258,0.08387096774193549,0.16275148880312376,0,0.0,0
ACC000000005857,174.71770833333332,25159.35,144,300.73621853854814,3316.44,5.19,106.725,68,2.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.11805555555555555,0.0625,0.0,0.1111111111111111,0.0,0.0,0.0,0.04861111111111111,0.020833333333333332,0.0,0.013888888888888888,0.0,0.020833333333333332,0.006944444444444444,0.0,0.027777777777777776,0.020833333333333332,0.027777777777777776,0.034722222222222224,0.0,0.0,0.0,0.027777777777777776,0.006944444444444444,487.41999999999996,0.0,0.0,0.0,0.0,0.0,240.44,817.72,0.0,1375.6100000000001,0.0,0.020833333333333332,0.05555555555555555,0.16666666666666669,0.034722222222222224,0.34067732274482454,0,0.0,0
ACC000000005868,189.02506666666667,28353.760000000002,150,333.5995010231303,2905.8,5.06,105.215,69,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.08666666666666667,0.05333333333333334,0.0,0.09333333333333334,0.0,0.0,0.0,0.04666666666666667,0.04,0.0,0.02666666666666667,0.0,0.006666666666666667,0.02666666666666667,0.0,0.02666666666666667,0.0,0.0,0.02,0.006666666666666667,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.51,0.0,0.0,3334.25,0.0,0.0,0.06666666666666667,0.16666666666666669,0.08,0.3018753068376116,0,0.0,0
ACC000000005886,233.89224880382775,48883.48,209,464.7924024644427,3103.62,4.38,95.03,85,2.458823529411765,0.0,0.0,0.0,0.0,0.0,0.1339712918660287,0.07177033492822966,0.0,0.0861244019138756,0.0,0.0,0.0,0.05263157894736842,0.0430622009569378,0.0,0.009569377990430622,0.0,0.04784688995215311,0.014354066985645933,0.0,0.019138755980861243,0.014354066985645933,0.019138755980861243,0.023923444976076555,0.009569377990430622,0.0,0.0,0.019138755980861243,0.0,394.68,0.0,0.0,0.0,0.0,0.0,1039.3799999999999,0.0,0.0,4839.24,0.0,0.014354066985645933,0.06698564593301436,0.1770334928229665,0.06220095693779904,0.26409801429849106,0,0.0,0
ACC000000005887,221.10294117647058,22552.5,102,368.2803263485877,2848.77,5.82,106.3,64,1.59375,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.08823529411764706,0.0,0.06862745098039216,0.0,0.0,0.0,0.029411764705882353,0.049019607843137254,0.0,0.0392156862745098,0.0,0.029411764705882353,0.049019607843137254,0.0,0.0196078431372549,0.06862745098039216,0.0392156862745098,0.0,0.00980392156862745,0.0,0.0,0.0196078431372549,0.00980392156862745,1363.56,0.0,0.0,0.0,0.0,0.0,355.37,467.03,0.0,2638.39,0.0,0.06862745098039216,0.058823529411764705,0.22549019607843138,0.0784313725490196,0.4928207515796475,0,0.0,1
ACC000000005892,169.4359433962264,35920.42,212,348.18583380586705,4178.96,4.34,95.795,79,2.6835443037974684,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,0.08490566037735849,0.0,0.08490566037735849,0.0,0.0,0.0,0.05188679245283019,0.07075471698113207,0.0,0.04716981132075472,0.0,0.02830188679245283,0.02830188679245283,0.0,0.018867924528301886,0.018867924528301886,0.0047169811320754715,0.018867924528301886,0.018867924528301886,0.0,0.0,0.02358490566037736,0.0,699.73,0.0,0.0,0.0,0.0,0.0,509.91999999999996,0.0,0.0,6902.289999999999,0.0,0.018867924528301886,0.05188679245283019,0.22641509433962265,0.04716981132075472,0.4074161716371914,0,0.0,0
ACC000000005894,234.25454545454545,28344.8,121,595.0663707716421,4248.01,3.51,90.04,65,1.8615384615384616,0.0,0.0,0.0,0.0,0.0,0.1322314049586777,0.06611570247933884,0.0,0.09090909090909091,0.0,0.0,0.0,0.024793388429752067,0.08264462809917356,0.0,0.04132231404958678,0.0,0.024793388429752067,0.024793388429752067,0.0,0.024793388429752067,0.024793388429752067,0.008264462809917356,0.01652892561983471,0.008264462809917356,0.0,0.0,0.024793388429752067,0.0,498.28000000000003,0.0,0.0,0.0,0.0,0.0,214.49,0.0,0.0,3829.93,0.0,0.024793388429752067,0.049586776859504134,0.2231404958677686,0.10743801652892562,0.3519139313030962,0,0.0,0
ACC000000005903,190.78292035398232,21558.47,113,327.8170201545407,2524.04,7.52,107.7,62,1.8225806451612903,0.0,0.0,0.0,0.0,0.0,0.1504424778761062,0.08849557522123894,0.0,0.11504424778761062,0.0,0.0,0.0,0.0,0.05309734513274336,0.0,0.02654867256637168,0.0,0.035398230088495575,0.02654867256637168,0.0,0.04424778761061947,0.0,0.008849557522123894,0.017699115044247787,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.37,0.0,0.0,2954.16,0.0,0.0,0.035398230088495575,0.24778761061946902,0.08849557522123894,0.20597333669782691,0,0.0,0
ACC000000005924,145.29183098591548,20631.44,142,157.57422332411537,1082.23,4.72,93.68,70,2.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.13380281690140844,0.1619718309859155,0.0,0.035211267605633804,0.0,0.0,0.0,0.02112676056338028,0.056338028169014086,0.0,0.06338028169014084,0.0,0.06338028169014084,0.014084507042253521,0.0,0.02112676056338028,0.014084507042253521,0.014084507042253521,0.007042253521126761,0.02112676056338028,0.0,0.0,0.028169014084507043,0.007042253521126761,436.08,0.0,0.0,0.0,0.0,0.0,904.8299999999999,1082.23,0.0,3904.24,0.0,0.014084507042253521,0.09859154929577466,0.2323943661971831,0.06338028169014084,0.2881088280798626,0,0.0,0
ACC000000005946,216.97541176470588,36885.82,170,516.8367041714661,3734.01,4.61,85.22,80,2.125,0.0,0.0,0.0,0.0,0.0,0.11176470588235295,0.08823529411764706,0.0,0.1588235294117647,0.0,0.0,0.0,0.058823529411764705,0.023529411764705882,0.0,0.01764705882352941,0.0,0.029411764705882353,0.03529411764705882,0.0,0.01764705882352941,0.011764705882352941,0.01764705882352941,0.0058823529411764705,0.011764705882352941,0.0,0.0,0.029411764705882353,0.0058823529411764705,373.99,0.0,0.0,0.0,0.0,0.0,469.7,843.65,0.0,2011.7000000000003,0.0,0.011764705882352941,0.06470588235294117,0.18235294117647058,0.09411764705882353,0.23338507860202096,0,0.0,0
ACC000000005955,197.5867326732673,39912.52,202,411.90319285216617,3954.78,5.76,99.795,85,2.376470588235294,0.0,0.0,0.0,0.0,0.0,0.13366336633663367,0.09405940594059406,0.0,0.07920792079207921,0.0,0.0,0.0,0.04455445544554455,0.0297029702970297,0.0,0.039603960396039604,0.0,0.0297029702970297,0.024752475247524754,0.0,0.009900990099009901,0.024752475247524754,0.024752475247524754,0.0049504950495049506,0.01485148514851485,0.0,0.0,0.01485148514851485,0.0,987.58,0.0,0.0,0.0,0.0,0.0,735.7,0.0,0.0,3254.3599999999997,0.0,0.024752475247524754,0.04455445544554455,0.20792079207920794,0.04455445544554455,0.3554468622878234,0,0.0,1
ACC000000005971,247.24321052631578,46976.21,190,578.3908988364475,4544.24,6.14,103.91499999999999,78,2.4358974358974357,0.0,0.0,0.0,0.0,0.0,0.1631578947368421,0.1,0.0,0.09473684210526316,0.0,0.0,0.0,0.02631578947368421,0.06315789473684211,0.0,0.015789473684210527,0.0,0.031578947368421054,0.021052631578947368,0.0,0.021052631578947368,0.02631578947368421,0.015789473684210527,0.010526315789473684,0.021052631578947368,0.0,0.0,0.03684210526315789,0.0,978.86,0.0,0.0,0.0,0.0,0.0,662.88,0.0,0.0,6727.51,0.0,0.02631578947368421,0.06842105263157894,0.2210526315789474,0.05263157894736842,0.1837357675299902,0,0.0,0
ACC000000005988,213.41091463414634,34999.39,164,519.6403348811125,4017.38,5.83,89.28999999999999,73,2.2465753424657535,0.0,0.0,0.0,0.0,0.0,0.09146341463414634,0.08536585365853659,0.0,0.12195121951219512,0.0,0.0,0.0,0.03048780487804878,0.042682926829268296,0.0,0.042682926829268296,0.0,0.036585365853658534,0.024390243902439025,0.0,0.018292682926829267,0.012195121951219513,0.018292682926829267,0.006097560975609756,0.024390243902439025,0.0,0.0,0.012195121951219513,0.0,269.95,0.0,0.0,0.0,0.0,0.0,534.75,0.0,0.0,3954.24,0.0,0.012195121951219513,0.04878048780487805,0.17682926829268292,0.08536585365853659,0.33711244681693026,0,0.0,0
ACC000000005995,254.35415384615385,33066.04,130,503.2421722027945,4339.63,5.14,117.815,74,1.7567567567567568,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.06923076923076923,0.0,0.05384615384615385,0.0,0.0,0.0,0.023076923076923078,0.05384615384615385,0.0,0.038461538461538464,0.0,0.046153846153846156,0.038461538461538464,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.03076923076923077,0.0,0.0,0.007692307692307693,0.0,260.98,0.0,0.0,0.0,0.0,0.0,739.87,0.0,0.0,4254.54,0.0,0.015384615384615385,0.05384615384615385,0.15384615384615385,0.05384615384615385,0.33358454777167146,0,0.0,0
ACC000000005998,207.20974999999999,33153.56,160,396.00345717941696,2655.61,3.71,105.535,76,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0625,0.05625,0.0,0.0625,0.0,0.0,0.0,0.06875,0.01875,0.0,0.0625,0.0,0.025,0.025,0.0,0.01875,0.025,0.01875,0.03125,0.01875,0.0,0.0,0.03125,0.0,478.91,0.0,0.0,0.0,0.0,0.0,666.1700000000001,0.0,0.0,1358.94,0.0,0.025,0.05625,0.16875,0.08125,0.22975994131550279,0,0.0,1
ACC000000005999,262.322676056338,18624.91,71,526.0831217320205,2971.86,13.11,104.41,47,1.5106382978723405,0.0,0.0,0.0,0.0,0.0,0.15492957746478872,0.15492957746478872,0.0,0.07042253521126761,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.056338028169014086,0.04225352112676056,0.0,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,0.028169014084507043,0.0,0.0,0.0,0.0,220.85,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,414.16,0.0,0.028169014084507043,0.056338028169014086,0.19718309859154928,0.07042253521126761,0.08065810787810519,0,0.0,1
ACC000000006007,204.88772727272726,36060.24,176,442.3379846929649,3520.31,6.33,100.295,76,2.3157894736842106,0.0,0.0,0.0,0.0,0.0,0.05113636363636364,0.13636363636363635,0.0,0.09659090909090909,0.0,0.0,0.0,0.06818181818181818,0.028409090909090908,0.0,0.028409090909090908,0.0,0.022727272727272728,0.056818181818181816,0.0,0.0,0.011363636363636364,0.03409090909090909,0.017045454545454544,0.017045454545454544,0.0,0.0,0.011363636363636364,0.005681818181818182,428.84000000000003,0.0,0.0,0.0,0.0,0.0,421.40999999999997,729.19,0.0,2324.6099999999997,0.0,0.011363636363636364,0.03977272727272727,0.13636363636363635,0.06818181818181818,0.29651050575370547,0,0.0,0
ACC000000006012,197.1412093023256,42385.36,215,437.51851146463684,3529.21,3.71,87.41,83,2.5903614457831323,0.0,0.0,0.0,0.0,0.0,0.12558139534883722,0.10232558139534884,0.0,0.09767441860465116,0.0,0.0,0.0,0.023255813953488372,0.027906976744186046,0.0,0.037209302325581395,0.0,0.027906976744186046,0.037209302325581395,0.0,0.03255813953488372,0.018604651162790697,0.013953488372093023,0.009302325581395349,0.018604651162790697,0.0,0.0,0.04186046511627907,0.0,697.57,0.0,0.0,0.0,0.0,0.0,949.6600000000001,0.0,0.0,3911.7999999999997,0.0,0.018604651162790697,0.06976744186046512,0.23255813953488375,0.06976744186046512,0.29486195233448537,0,0.0,0
ACC000000006032,187.44775784753364,41800.85,223,270.3733192821267,2741.98,3.87,109.03,85,2.623529411764706,0.0,0.0,0.0,0.0,0.0,0.11210762331838565,0.1210762331838565,0.0,0.08968609865470852,0.0,0.0,0.0,0.04035874439461883,0.05829596412556054,0.0,0.04932735426008968,0.0,0.04035874439461883,0.02242152466367713,0.0,0.026905829596412557,0.008968609865470852,0.013452914798206279,0.02242152466367713,0.013452914798206279,0.0,0.0,0.026905829596412557,0.004484304932735426,373.46000000000004,0.0,0.0,0.0,0.0,0.0,870.8600000000001,1077.48,0.0,6502.780000000001,0.0,0.008968609865470852,0.07174887892376682,0.21076233183856502,0.09417040358744394,0.3952862202562866,0,0.0,0
ACC000000006040,150.85962732919256,24288.4,161,161.12929193619715,804.5,4.58,93.19,80,2.0125,0.0,0.0,0.0,0.0,0.0,0.08074534161490683,0.09316770186335403,0.0,0.043478260869565216,0.0,0.0,0.0,0.055900621118012424,0.043478260869565216,0.0,0.062111801242236024,0.0,0.043478260869565216,0.043478260869565216,0.0,0.012422360248447204,0.018633540372670808,0.018633540372670808,0.018633540372670808,0.043478260869565216,0.0,0.0,0.024844720496894408,0.006211180124223602,312.39,0.0,0.0,0.0,0.0,0.0,721.0899999999999,752.95,0.0,4068.91,0.0,0.018633540372670808,0.07453416149068322,0.1987577639751553,0.06832298136645963,0.24993494837041552,0,0.0,1
ACC000000006050,175.39888392857142,39289.35,224,338.0600860622781,2921.14,3.03,99.08500000000001,81,2.765432098765432,0.0,0.0,0.0,0.0,0.0,0.11607142857142858,0.07589285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.06696428571428571,0.04017857142857143,0.0,0.03571428571428571,0.0,0.03571428571428571,0.049107142857142856,0.0,0.022321428571428572,0.013392857142857142,0.03125,0.008928571428571428,0.013392857142857142,0.0,0.0,0.03571428571428571,0.0,562.57,0.0,0.0,0.0,0.0,0.0,804.8,0.0,0.0,4098.71,0.0,0.013392857142857142,0.07142857142857142,0.2232142857142857,0.11160714285714286,0.3447040992024556,0,0.0,0
ACC000000006053,184.52592233009707,19006.17,103,278.76502982231665,2515.55,3.47,120.0,59,1.7457627118644068,0.0,0.0,0.0,0.0,0.0,0.08737864077669903,0.1553398058252427,0.0,0.038834951456310676,0.0,0.0,0.0,0.06796116504854369,0.038834951456310676,0.0,0.04854368932038835,0.0,0.038834951456310676,0.019417475728155338,0.0,0.04854368932038835,0.02912621359223301,0.02912621359223301,0.0,0.02912621359223301,0.0,0.0,0.038834951456310676,0.0,509.47,0.0,0.0,0.0,0.0,0.0,496.32000000000005,0.0,0.0,1750.9099999999999,0.0,0.02912621359223301,0.07766990291262135,0.2038834951456311,0.0970873786407767,0.16547047616642388,0,0.0,1
ACC000000006059,174.6970781893004,42451.39,243,334.44834110621696,3512.17,5.78,95.0,86,2.8255813953488373,0.0,0.0,0.0,0.0,0.0,0.12345679012345678,0.08641975308641975,0.0,0.0823045267489712,0.0,0.0,0.0,0.04938271604938271,0.0411522633744856,0.0,0.03292181069958848,0.0,0.053497942386831275,0.053497942386831275,0.0,0.0205761316872428,0.01646090534979424,0.0205761316872428,0.024691358024691357,0.024691358024691357,0.0,0.0,0.00823045267489712,0.0,713.25,0.0,0.0,0.0,0.0,0.0,1424.9699999999998,0.0,0.0,4397.25,0.0,0.01646090534979424,0.06172839506172839,0.23045267489711935,0.10699588477366255,0.26047109411493946,0,0.0,0
ACC000000006065,240.20183406113537,55006.22,229,524.9499444818847,3618.06,4.13,112.5,83,2.7590361445783134,0.0,0.0,0.0,0.0,0.0,0.12663755458515283,0.07860262008733625,0.0,0.08296943231441048,0.0,0.0,0.0,0.05240174672489083,0.026200873362445413,0.0,0.03056768558951965,0.0,0.048034934497816595,0.021834061135371178,0.0,0.03056768558951965,0.039301310043668124,0.017467248908296942,0.021834061135371178,0.017467248908296942,0.0,0.0,0.021834061135371178,0.0,1396.7199999999998,0.0,0.0,0.0,0.0,0.0,1116.3600000000001,0.0,0.0,2504.04,0.0,0.039301310043668124,0.06986899563318777,0.20960698689956328,0.08296943231441048,0.23433349901156633,0,0.0,1
ACC000000006075,161.28982758620688,18709.62,116,172.7322426385026,1030.42,5.14,106.485,69,1.681159420289855,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.05172413793103448,0.0,0.07758620689655173,0.0,0.0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.02586206896551724,0.0,0.0603448275862069,0.008620689655172414,0.0,0.04310344827586207,0.017241379310344827,0.017241379310344827,0.008620689655172414,0.034482758620689655,0.0,0.0,0.034482758620689655,0.008620689655172414,504.59000000000003,0.0,0.0,0.0,0.0,0.0,688.2700000000001,1030.42,0.0,2357.38,0.0,0.017241379310344827,0.10344827586206896,0.19827586206896552,0.08620689655172414,0.23110036441146325,0,0.0,0
ACC000000006087,208.23447916666666,19990.51,96,314.70634824052047,2741.2,4.65,128.345,61,1.5737704918032787,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.07291666666666667,0.0,0.07291666666666667,0.0,0.0,0.0,0.0625,0.0,0.0,0.041666666666666664,0.0,0.03125,0.010416666666666666,0.0,0.020833333333333332,0.07291666666666667,0.03125,0.020833333333333332,0.03125,0.0,0.0,0.020833333333333332,0.010416666666666666,1420.9299999999998,0.0,0.0,0.0,0.0,0.0,412.98,939.02,0.0,0.0,0.0,0.07291666666666667,0.06249999999999999,0.15625,0.10416666666666667,0.3076634863242608,0,0.0,1
ACC000000006088,224.0575182481752,30695.88,137,446.77257305752624,3219.99,2.29,109.38,72,1.9027777777777777,0.0,0.0,0.0,0.0,0.0,0.10948905109489052,0.08759124087591241,0.0,0.06569343065693431,0.0,0.0,0.0,0.043795620437956206,0.06569343065693431,0.0,0.021897810218978103,0.0,0.051094890510948905,0.043795620437956206,0.0,0.021897810218978103,0.014598540145985401,0.014598540145985401,0.014598540145985401,0.043795620437956206,0.0,0.0,0.021897810218978103,0.0,361.19,0.0,0.0,0.0,0.0,0.0,903.29,0.0,0.0,4495.63,0.0,0.014598540145985401,0.072992700729927,0.19708029197080293,0.11678832116788321,0.1957858839687932,0,0.0,0
ACC000000006091,177.94094339622643,28292.61,159,307.63215697658524,3381.46,3.6,93.04,74,2.1486486486486487,0.0,0.0,0.0,0.0,0.0,0.14465408805031446,0.1069182389937107,0.0,0.06289308176100629,0.0,0.0,0.0,0.031446540880503145,0.050314465408805034,0.0,0.006289308176100629,0.0,0.025157232704402517,0.031446540880503145,0.0,0.0440251572327044,0.012578616352201259,0.018867924528301886,0.012578616352201259,0.025157232704402517,0.0,0.0,0.012578616352201259,0.0,479.66999999999996,0.0,0.0,0.0,0.0,0.0,489.59000000000003,0.0,0.0,4390.7,0.0,0.012578616352201259,0.03773584905660378,0.22641509433962262,0.0880503144654088,0.26817709642199855,0,0.0,0
ACC000000006113,275.54645714285715,48220.63,175,577.6809670978837,4019.14,4.64,105.95,78,2.2435897435897436,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.09714285714285714,0.0,0.045714285714285714,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0.06285714285714286,0.0,0.02857142857142857,0.017142857142857144,0.0,0.017142857142857144,0.03428571428571429,0.03428571428571429,0.017142857142857144,0.011428571428571429,0.0,0.0,0.005714285714285714,0.0,895.8299999999999,0.0,0.0,0.0,0.0,0.0,610.67,0.0,0.0,4542.58,0.0,0.03428571428571429,0.03428571428571429,0.21142857142857144,0.05714285714285714,0.3050515930629691,0,0.0,0
ACC000000006114,194.19664772727273,34178.61,176,393.2626023273374,3096.78,6.92,99.355,81,2.1728395061728394,0.0,0.0,0.0,0.0,0.0,0.08522727272727272,0.10795454545454546,0.0,0.09659090909090909,0.0,0.0,0.0,0.017045454545454544,0.03409090909090909,0.0,0.028409090909090908,0.0,0.022727272727272728,0.028409090909090908,0.0,0.06818181818181818,0.005681818181818182,0.03409090909090909,0.028409090909090908,0.03409090909090909,0.0,0.0,0.022727272727272728,0.005681818181818182,156.42,0.0,0.0,0.0,0.0,0.0,446.07000000000005,941.09,0.0,2697.68,0.0,0.005681818181818182,0.05113636363636364,0.21022727272727273,0.07954545454545454,0.36736280381209185,0,0.0,0
ACC000000006132,191.0568275862069,27703.24,145,334.0766578107973,3715.03,5.18,121.53,70,2.0714285714285716,0.0,0.0,0.0,0.0,0.0,0.08275862068965517,0.0896551724137931,0.0,0.08275862068965517,0.0,0.0,0.0,0.04827586206896552,0.05517241379310345,0.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.041379310344827586,0.04827586206896552,0.020689655172413793,0.027586206896551724,0.0,0.0,0.020689655172413793,0.0,1028.47,0.0,0.0,0.0,0.0,0.0,653.35,0.0,0.0,3878.58,0.0,0.041379310344827586,0.05517241379310345,0.15172413793103448,0.06206896551724138,0.3973798732567022,0,0.0,0
ACC000000006133,246.25375939849624,32751.75,133,475.00795012103123,3028.15,5.76,120.0,69,1.9275362318840579,0.0,0.0,0.0,0.0,0.0,0.12030075187969924,0.09774436090225563,0.0,0.03759398496240601,0.0,0.0,0.0,0.045112781954887216,0.022556390977443608,0.0,0.015037593984962405,0.0,0.05263157894736842,0.022556390977443608,0.0,0.015037593984962405,0.06766917293233082,0.06015037593984962,0.015037593984962405,0.015037593984962405,0.0,0.0,0.022556390977443608,0.007518796992481203,1243.15,0.0,0.0,0.0,0.0,0.0,988.98,1220.64,0.0,1498.1,0.0,0.06766917293233082,0.08270676691729323,0.17293233082706766,0.08270676691729323,0.1710955903119681,0,0.0,1
ACC000000006139,218.45168918918918,32330.85,148,449.1601983299432,2935.46,3.43,95.0,72,2.0555555555555554,0.0,0.0,0.0,0.0,0.0,0.10135135135135136,0.08108108108108109,0.0,0.08783783783783784,0.0,0.0,0.0,0.02702702702702703,0.02027027027027027,0.0,0.033783783783783786,0.0,0.05405405405405406,0.013513513513513514,0.0,0.02027027027027027,0.013513513513513514,0.006756756756756757,0.02702702702702703,0.006756756756756757,0.0,0.0,0.02702702702702703,0.006756756756756757,412.2,0.0,0.0,0.0,0.0,0.0,736.35,1470.88,0.0,1263.7,0.0,0.013513513513513514,0.08783783783783784,0.16891891891891891,0.0945945945945946,0.1871936555951978,0,0.0,0
ACC000000006146,178.9211052631579,33995.01,190,335.9624944177338,3242.4,5.83,101.285,76,2.5,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.08947368421052632,0.0,0.06315789473684211,0.0,0.0,0.0,0.04736842105263158,0.02631578947368421,0.0,0.031578947368421054,0.0,0.07368421052631578,0.05789473684210526,0.0,0.010526315789473684,0.05263157894736842,0.042105263157894736,0.015789473684210527,0.021052631578947368,0.0,0.0,0.010526315789473684,0.005263157894736842,1644.15,0.0,0.0,0.0,0.0,0.0,1451.6,810.52,0.0,2793.99,0.0,0.05263157894736842,0.08947368421052632,0.20526315789473687,0.07368421052631578,0.3446426401992528,0,0.0,1
ACC000000006147,182.94774999999998,14635.82,80,408.3630573119365,3517.4,6.27,93.545,59,1.3559322033898304,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0375,0.0,0.0,0.0,0.025,0.0375,0.0,0.0375,0.0,0.025,0.0125,0.0,0.0125,0.05,0.0,0.0,0.05,0.0,0.0,0.025,0.0,724.48,0.0,0.0,0.0,0.0,0.0,299.84,0.0,0.0,1211.1,0.0,0.05,0.05,0.1625,0.1125,0.4828181816939536,0,0.0,1
